0,0.002,0.070,0.070
1,0.002,0.043,0.113
2,0.003,0.027,0.140
3,0.003,0.030,0.170
4,0.003,0.025,0.194
5,0.003,0.039,0.233
6,0.003,0.038,0.271
7,0.004,0.028,0.299
8,0.004,0.031,0.330
9,0.004,0.026,0.356
10,0.004,0.022,0.378
11,0.004,0.023,0.401
12,0.004,0.025,0.426
13,0.004,0.025,0.451
14,0.005,0.023,0.474
15,0.005,0.023,0.497
16,0.005,0.027,0.524
17,0.005,0.025,0.549
18,0.005,0.025,0.575
19,0.005,0.019,0.594
20,0.005,0.028,0.622
21,0.005,0.020,0.643
22,0.006,0.024,0.666
23,0.006,0.022,0.688
24,0.006,0.025,0.713
25,0.006,0.019,0.732
26,0.006,0.026,0.757
27,0.006,0.022,0.780
28,0.006,0.020,0.800
29,0.006,0.022,0.822
30,0.006,0.020,0.842
31,0.006,0.023,0.865
32,0.006,0.018,0.883
33,0.006,0.023,0.906
34,0.006,0.023,0.929
35,0.006,0.021,0.950
36,0.006,0.022,0.972
37,0.007,0.021,0.993
38,0.007,0.035,1.028
39,0.007,0.020,1.048
40,0.007,0.023,1.071
41,0.007,0.018,1.089
42,0.007,0.024,1.113
43,0.007,0.019,1.132
44,0.007,0.018,1.150
45,0.007,0.022,1.172
46,0.007,0.021,1.193
47,0.007,0.021,1.214
48,0.007,0.017,1.231
49,0.007,0.021,1.252
50,0.007,0.020,1.271
51,0.007,0.020,1.291
52,0.007,0.022,1.314
53,0.008,0.019,1.333
54,0.008,0.023,1.356
55,0.008,0.018,1.374
56,0.008,0.017,1.391
57,0.008,0.023,1.414
58,0.008,0.017,1.432
59,0.008,0.022,1.453
60,0.008,0.021,1.474
61,0.008,0.026,1.500
62,0.008,0.026,1.526
63,0.008,0.045,1.571
64,0.008,0.039,1.611
65,0.008,0.019,1.630
66,0.008,0.018,1.648
67,0.008,0.023,1.671
68,0.009,0.018,1.689
69,0.009,0.020,1.709
70,0.009,0.018,1.727
71,0.009,0.018,1.744
72,0.009,0.022,1.766
73,0.009,0.018,1.784
74,0.009,0.019,1.803
75,0.009,0.018,1.822
76,0.009,0.017,1.839
77,0.009,0.023,1.862
78,0.009,0.019,1.881
79,0.009,0.023,1.904
80,0.010,0.020,1.924
81,0.009,0.017,1.941
82,0.009,0.021,1.962
83,0.009,0.017,1.979
84,0.009,0.018,1.997
85,0.010,0.020,2.017
86,0.010,0.017,2.034
87,0.010,0.020,2.054
88,0.010,0.019,2.073
89,0.010,0.018,2.091
90,0.010,0.024,2.116
91,0.010,0.018,2.134
92,0.010,0.020,2.154
93,0.010,0.017,2.171
94,0.010,0.015,2.186
95,0.011,0.017,2.203
96,0.011,0.017,2.220
97,0.011,0.017,2.237
98,0.011,0.019,2.255
99,0.011,0.016,2.271
100,0.011,0.015,2.286
101,0.011,0.018,2.304
102,0.011,0.016,2.320
103,0.011,0.016,2.337
104,0.012,0.020,2.356
105,0.012,0.017,2.373
106,0.011,0.015,2.388
107,0.011,0.023,2.411
108,0.011,0.016,2.427
109,0.011,0.017,2.444
110,0.011,0.018,2.462
111,0.011,0.017,2.479
112,0.012,0.019,2.498
113,0.012,0.016,2.514
114,0.012,0.015,2.529
115,0.012,0.017,2.546
116,0.012,0.017,2.563
117,0.012,0.015,2.578
118,0.012,0.017,2.595
119,0.012,0.016,2.611
120,0.013,0.016,2.627
121,0.012,0.018,2.645
122,0.012,0.018,2.663
123,0.012,0.019,2.682
124,0.012,0.025,2.707
125,0.012,0.019,2.726
126,0.012,0.020,2.745
127,0.012,0.019,2.764
128,0.012,0.018,2.782
129,0.012,0.019,2.801
130,0.012,0.016,2.817
131,0.012,0.015,2.832
132,0.012,0.019,2.851
133,0.012,0.020,2.871
134,0.012,0.020,2.891
135,0.012,0.017,2.907
136,0.012,0.016,2.924
