1,13.627,17.051,0.080
2,19.634,22.494,0.122
3,11.285,15.330,0.184
4,6.368,18.476,0.211
5,25.360,35.503,0.241
6,6.925,17.441,0.280
7,5.677,21.322,0.317
8,5.313,17.645,0.367
9,4.776,21.120,0.398
10,4.764,18.101,0.424
11,4.144,20.565,0.450
12,4.225,18.213,0.473
13,3.864,20.466,0.499
14,3.899,19.099,0.527
15,3.801,20.674,0.565
16,3.806,19.375,0.598
17,3.694,19.941,0.629
18,3.663,19.937,0.660
19,3.650,19.708,0.691
20,3.626,19.720,0.720
21,3.617,19.742,0.750
22,3.611,19.303,0.789
23,3.599,19.608,0.823
24,3.572,19.364,0.875
25,3.565,19.669,0.907
26,3.557,19.056,0.936
27,3.537,19.625,0.964
28,3.541,18.950,0.992
29,3.517,18.965,1.018
30,3.505,18.803,1.049
31,3.484,18.660,1.080
32,3.482,18.404,1.112
33,3.470,18.407,1.140
34,3.448,18.279,1.175
35,3.427,18.265,1.209
36,3.415,18.173,1.237
37,3.389,17.974,1.263
38,3.357,18.071,1.291
39,3.331,18.316,1.317
40,3.330,18.150,1.343
41,3.277,18.345,1.369
42,3.233,18.459,1.396
43,3.204,18.427,1.423
44,3.184,18.345,1.450
45,3.169,18.348,1.477
46,3.172,18.096,1.509
47,3.122,18.190,1.536
48,3.100,18.120,1.565
49,3.069,18.135,1.593
50,3.069,18.296,1.622
51,3.091,18.136,1.653
52,3.033,18.081,1.682
53,3.037,18.142,1.712
54,3.026,18.063,1.740
55,3.000,17.991,1.771
56,2.973,17.966,1.801
57,2.922,17.830,1.829
58,2.919,17.792,1.858
59,2.868,17.835,1.888
60,2.887,17.905,1.915
61,2.893,17.691,1.944
62,2.842,17.834,1.973
63,2.839,17.770,2.001
64,2.838,18.038,2.027
65,2.827,17.861,2.084
66,2.814,17.788,2.141
67,2.796,17.754,2.195
68,2.774,17.789,2.249
69,2.750,17.869,2.303
70,2.723,17.900,2.358
71,2.695,18.140,2.413
72,2.699,18.334,2.469
73,2.714,18.038,2.523
74,2.669,18.171,2.587
75,2.677,18.266,2.645
76,2.667,18.182,2.703
77,2.639,18.285,2.758
78,2.620,18.360,2.818
79,2.608,18.369,2.875
80,2.595,18.552,2.929
81,2.620,18.371,2.983
82,2.594,18.545,3.036
83,2.586,18.472,3.088
84,2.574,18.486,3.145
85,2.567,18.524,3.199
86,2.571,18.411,3.259
87,2.549,18.315,3.313
88,2.551,18.354,3.368
89,2.527,18.453,3.435
90,2.527,18.434,3.506
91,2.514,18.673,3.564
92,2.501,18.804,3.620
93,2.486,18.841,3.676
94,2.486,18.852,3.733
95,2.473,18.979,3.796
96,2.459,19.055,3.852
97,2.438,19.295,3.908
98,2.460,19.168,3.965
99,2.411,19.566,4.021
100,2.441,19.299,4.080
