0,21.006,20.232,1.228
1,32.678,33.640,2.415
2,20.570,23.565,3.559
3,24.448,27.054,4.690
4,24.112,26.988,5.872
5,20.571,16.736,7.157
6,32.067,31.423,8.309
7,22.870,24.998,9.464
8,23.479,29.858,10.639
9,21.162,22.410,11.822
10,20.137,15.349,12.965
11,20.040,21.184,14.143
12,23.314,23.348,15.266
13,19.369,17.820,16.448
14,22.394,20.482,17.589
15,19.638,19.468,18.724
16,16.498,20.915,19.915
17,20.501,19.656,21.053
18,32.062,29.512,22.173
19,19.574,23.283,23.338
20,21.573,24.241,24.456
21,23.988,29.547,25.601
22,17.849,18.576,26.708
23,17.678,21.930,27.891
24,21.574,19.333,29.014
25,19.631,16.478,30.176
26,17.229,16.889,31.298
27,18.087,18.760,32.446
28,22.437,26.075,33.600
29,17.282,20.671,34.735
30,14.290,19.956,35.884
31,14.698,17.018,37.016
32,20.583,23.225,38.184
33,20.969,22.426,39.284
34,16.204,21.562,40.384
35,22.172,21.058,41.578
36,17.632,17.022,42.687
37,14.699,17.018,43.805
38,26.920,27.224,44.942
39,21.892,23.243,46.106
40,15.253,18.723,47.240
41,15.253,18.723,48.345
42,20.852,17.772,49.514
43,15.413,14.158,50.637
44,16.801,17.502,51.759
45,13.412,20.170,52.861
46,20.403,29.687,53.987
47,15.884,18.390,55.148
48,18.659,26.859,56.269
49,19.552,19.859,57.396
50,18.991,16.090,58.555
51,14.851,18.105,59.674
52,16.925,17.797,60.830
53,14.930,16.837,61.922
54,19.055,18.574,63.098
55,16.221,21.001,64.212
56,18.762,19.519,65.335
57,12.496,17.423,66.427
58,13.340,17.166,67.545
59,15.310,17.016,68.719
60,16.686,17.916,69.845
61,17.925,24.563,70.972
62,16.218,16.496,72.096
63,16.626,19.339,73.231
64,14.713,15.726,74.320
65,15.742,14.500,75.472
66,23.973,25.030,76.595
67,14.404,14.183,77.698
68,16.865,18.156,78.822
69,14.437,17.857,79.942
70,14.867,16.000,81.111
71,14.100,16.032,82.234
72,14.155,17.081,83.339
73,15.264,15.815,84.478
74,12.493,17.401,85.605
75,17.914,18.425,86.769
76,14.304,19.676,87.870
77,16.164,18.332,88.991
78,14.047,16.518,90.121
79,15.700,14.277,91.238
80,13.841,16.828,92.359
81,13.182,17.385,93.479
82,15.562,14.201,94.608
83,14.831,13.972,95.730
84,12.531,18.671,96.825
85,13.288,19.094,97.932
86,12.530,18.671,99.092
87,14.391,21.981,100.219
88,16.919,14.131,101.325
89,13.152,15.336,102.458
90,12.211,18.271,103.594
91,15.592,15.754,104.758
92,14.051,15.063,105.876
93,12.701,17.029,106.959
94,13.279,16.927,108.088
95,12.313,15.709,109.215
96,14.395,14.211,110.392
97,12.525,15.820,111.470
98,12.701,17.029,112.590
99,13.698,16.843,113.692
100,13.353,15.740,114.821
101,14.741,17.468,115.966
